CraneNO,OrderNO,RecTime,CurX,CurY,CurZ,
crane1-3,5,993.0,249399.0,4622.0,4800.0,
crane1-3,5,994.0,249399.0,4622.0,4900.0,
crane1-3,5,995.0,249399.0,4622.0,5000.0,
crane1-3,5,996.0,249399.0,4622.0,5100.0,
crane1-3,5,997.0,249399.0,4622.0,5200.0,
crane1-3,5,998.0,249399.0,4622.0,5300.0,
crane1-3,5,999.0,249399.0,4622.0,5400.0,
crane1-3,5,1000.0,249399.0,4622.0,5500.0,
crane1-3,5,1001.0,249399.0,4622.0,5600.0,
crane1-3,5,1002.0,249399.0,4622.0,5700.0,
crane1-3,5,1003.0,249399.0,4622.0,5800.0,
crane1-3,5,1004.0,249399.0,4622.0,5900.0,
crane1-3,5,1005.0,249399.0,4622.0,6000.0,
crane1-3,6,1006.0,250899.0,4822.0,5900.0,
crane1-3,6,1007.0,252399.0,5022.0,5800.0,
crane1-3,6,1008.0,252399.0,5222.0,5700.0,
crane1-3,6,1009.0,252399.0,5422.0,5600.0,
crane1-3,6,1010.0,252399.0,5622.0,5500.0,
crane1-3,6,1011.0,252399.0,5822.0,5400.0,
crane1-3,6,1012.0,252399.0,6022.0,5300.0,
crane1-3,6,1013.0,252399.0,6222.0,5200.0,
crane1-3,6,1014.0,252399.0,6422.0,5100.0,
crane1-3,6,1015.0,252399.0,6622.0,5000.0,
crane1-3,6,1016.0,252399.0,6622.0,4900.0,
crane1-3,6,1017.0,252399.0,6622.0,4800.0,
crane1-3,6,1018.0,252399.0,6622.0,4700.0,
crane1-3,6,1019.0,252399.0,6622.0,4600.0,
crane1-3,6,1020.0,252399.0,6622.0,4500.0,
crane1-3,6,1021.0,252399.0,6622.0,4400.0,
crane1-3,6,1022.0,252399.0,6622.0,4300.0,
crane1-3,6,1023.0,252399.0,6622.0,4200.0,
crane1-3,6,1024.0,252399.0,6622.0,4100.0,
crane1-3,6,1025.0,252399.0,6622.0,4000.0,
crane1-3,6,1026.0,252399.0,6622.0,3900.0,
crane1-3,6,1027.0,252399.0,6622.0,3800.0,
crane1-3,6,1028.0,252399.0,6622.0,3700.0,
crane1-3,6,1029.0,252399.0,6622.0,3600.0,
crane1-3,6,1030.0,252399.0,6622.0,3500.0,
crane1-3,6,1031.0,252399.0,6622.0,3400.0,
crane1-3,6,1032.0,252399.0,6622.0,3300.0,
crane1-3,6,1033.0,252399.0,6622.0,3200.0,
crane1-3,6,1034.0,252399.0,6622.0,3100.0,
crane1-3,6,1035.0,252399.0,6622.0,3000.0,
crane1-3,6,1036.0,252399.0,6622.0,2900.0,
crane1-3,6,1037.0,252399.0,6622.0,2800.0,
crane1-3,6,1038.0,252399.0,6622.0,2700.0,
crane1-3,6,1039.0,252399.0,6622.0,2600.0,
crane1-3,6,1040.0,252399.0,6622.0,2500.0,
crane1-3,6,1041.0,252399.0,6622.0,2400.0,
crane1-3,6,1042.0,252399.0,6622.0,2300.0,
crane1-3,6,1043.0,252399.0,6622.0,2200.0,
crane1-3,6,1044.0,252399.0,6622.0,2100.0,
crane1-3,6,1045.0,252399.0,6622.0,2000.0,
crane1-3,6,1046.0,252399.0,6622.0,1900.0,
crane1-3,6,1047.0,252399.0,6622.0,1800.0,
crane1-3,6,1048.0,252399.0,6622.0,1700.0,
crane1-3,6,1049.0,252399.0,6622.0,1600.0,
crane1-3,6,1050.0,252399.0,6622.0,1500.0,
crane1-3,6,1051.0,252399.0,6622.0,1400.0,
crane1-3,6,1052.0,252399.0,6622.0,1300.0,
crane1-3,6,1053.0,252399.0,6622.0,1200.0,
crane1-3,6,1054.0,252399.0,6622.0,1100.0,
crane1-3,6,1055.0,252399.0,6622.0,1000.0,
crane1-3,6,1056.0,252399.0,6622.0,1100.0,
crane1-3,6,1057.0,252399.0,6622.0,1200.0,
crane1-3,6,1058.0,252399.0,6622.0,1300.0,
crane1-3,6,1059.0,252399.0,6622.0,1400.0,
crane1-3,6,1060.0,252399.0,6622.0,1500.0,
crane1-3,6,1061.0,252399.0,6622.0,1600.0,
crane1-3,6,1062.0,252399.0,6622.0,1700.0,
crane1-3,6,1063.0,252399.0,6622.0,1800.0,
crane1-3,6,1064.0,252399.0,6622.0,1900.0,
crane1-3,6,1065.0,252399.0,6622.0,2000.0,
crane1-3,6,1066.0,252399.0,6622.0,2100.0,
crane1-3,6,1067.0,252399.0,6622.0,2200.0,
crane1-3,6,1068.0,252399.0,6622.0,2300.0,
crane1-3,6,1069.0,252399.0,6622.0,2400.0,
crane1-3,6,1070.0,252399.0,6622.0,2500.0,
crane1-3,6,1071.0,252399.0,6622.0,2600.0,
crane1-3,6,1072.0,252399.0,6622.0,2700.0,
crane1-3,6,1073.0,252399.0,6622.0,2800.0,
crane1-3,6,1074.0,252399.0,6622.0,2900.0,
crane1-3,6,1075.0,252399.0,6622.0,3000.0,
crane1-3,6,1076.0,252399.0,6622.0,3100.0,
crane1-3,6,1077.0,252399.0,6622.0,3200.0,
crane1-3,6,1078.0,252399.0,6622.0,3300.0,
crane1-3,6,1079.0,252399.0,6622.0,3400.0,
crane1-3,6,1080.0,252399.0,6622.0,3500.0,
crane1-3,6,1081.0,252399.0,6622.0,3600.0,
crane1-3,6,1082.0,252399.0,6622.0,3700.0,
crane1-3,6,1083.0,252399.0,6622.0,3800.0,
crane1-3,6,1084.0,252399.0,6622.0,3900.0,
crane1-3,6,1085.0,252399.0,6622.0,4000.0,
crane1-3,6,1086.0,252399.0,6622.0,4100.0,
crane1-3,6,1087.0,252399.0,6622.0,4200.0,
crane1-3,6,1088.0,252399.0,6622.0,4300.0,
crane1-3,6,1089.0,252399.0,6622.0,4400.0,
crane1-3,6,1090.0,252399.0,6622.0,4500.0,
crane1-3,6,1091.0,252399.0,6622.0,4600.0,
crane1-3,6,1092.0,252399.0,6622.0,4700.0,
crane1-3,6,1093.0,252399.0,6622.0,4800.0,
crane1-3,6,1094.0,252399.0,6622.0,4900.0,
crane1-3,6,1095.0,252399.0,6622.0,5000.0,
crane1-3,6,1096.0,252399.0,6622.0,5100.0,
crane1-3,6,1097.0,252399.0,6622.0,5200.0,
crane1-3,6,1098.0,252399.0,6622.0,5300.0,
crane1-3,6,1099.0,252399.0,6622.0,5400.0,
crane1-3,6,1100.0,252399.0,6622.0,5500.0,
crane1-3,6,1101.0,252399.0,6622.0,5600.0,
crane1-3,6,1102.0,252399.0,6622.0,5700.0,
crane1-3,6,1103.0,252399.0,6622.0,5800.0,
crane1-3,6,1104.0,252399.0,6622.0,5900.0,
crane1-3,6,1105.0,252399.0,6622.0,6000.0,
crane1-3,6,1106.0,253899.0,6422.0,5900.0,
crane1-3,6,1107.0,255399.0,6222.0,5800.0,
crane1-3,6,1108.0,256899.0,6022.0,5700.0,
crane1-3,6,1109.0,258399.0,5822.0,5600.0,
crane1-3,6,1110.0,259899.0,5622.0,5500.0,
crane1-3,6,1111.0,261399.0,5422.0,5400.0,
crane1-3,6,1112.0,262899.0,5222.0,5300.0,
crane1-3,6,1113.0,264399.0,5022.0,5200.0,
crane1-3,6,1114.0,265899.0,4822.0,5100.0,
crane1-3,6,1115.0,267399.0,4622.0,5000.0,
crane1-3,6,1116.0,268899.0,4622.0,4900.0,
crane1-3,6,1117.0,270399.0,4622.0,4800.0,
crane1-3,6,1118.0,271899.0,4622.0,4700.0,
crane1-3,6,1119.0,273399.0,4622.0,4600.0,
crane1-3,6,1120.0,274899.0,4622.0,4500.0,
crane1-3,6,1121.0,275399.0,4622.0,4400.0,
crane1-3,6,1122.0,275399.0,4622.0,4300.0,
crane1-3,6,1123.0,275399.0,4622.0,4200.0,
crane1-3,6,1124.0,275399.0,4622.0,4100.0,
crane1-3,6,1125.0,275399.0,4622.0,4000.0,
crane1-3,6,1126.0,275399.0,4622.0,3900.0,
crane1-3,6,1127.0,275399.0,4622.0,3800.0,
crane1-3,6,1128.0,275399.0,4622.0,3700.0,
crane1-3,6,1129.0,275399.0,4622.0,3600.0,
crane1-3,6,1130.0,275399.0,4622.0,3500.0,
crane1-3,6,1131.0,275399.0,4622.0,3400.0,
crane1-3,6,1132.0,275399.0,4622.0,3300.0,
crane1-3,6,1133.0,275399.0,4622.0,3200.0,
crane1-3,6,1134.0,275399.0,4622.0,3100.0,
crane1-3,6,1135.0,275399.0,4622.0,3000.0,
crane1-3,6,1136.0,275399.0,4622.0,2900.0,
crane1-3,6,1137.0,275399.0,4622.0,2800.0,
crane1-3,6,1138.0,275399.0,4622.0,2700.0,
crane1-3,6,1139.0,275399.0,4622.0,2600.0,
crane1-3,6,1140.0,275399.0,4622.0,2500.0,
crane1-3,6,1141.0,275399.0,4622.0,2400.0,
crane1-3,6,1142.0,275399.0,4622.0,2300.0,
crane1-3,6,1143.0,275399.0,4622.0,2200.0,
crane1-3,6,1144.0,275399.0,4622.0,2100.0,
crane1-3,6,1145.0,275399.0,4622.0,2000.0,
crane1-3,6,1146.0,275399.0,4622.0,1900.0,
crane1-3,6,1147.0,275399.0,4622.0,1800.0,
crane1-3,6,1148.0,275399.0,4622.0,1700.0,
crane1-3,6,1149.0,275399.0,4622.0,1600.0,
crane1-3,6,1150.0,275399.0,4622.0,1500.0,
crane1-3,6,1151.0,275399.0,4622.0,1400.0,
crane1-3,6,1152.0,275399.0,4622.0,1300.0,
crane1-3,6,1153.0,275399.0,4622.0,1200.0,
crane1-3,6,1154.0,275399.0,4622.0,1100.0,
crane1-3,6,1155.0,275399.0,4622.0,1000.0,
crane1-3,6,1156.0,275399.0,4622.0,1000.0,
crane1-3,6,1157.0,275399.0,4622.0,1000.0,
crane1-3,6,1158.0,275399.0,4622.0,1000.0,
crane1-3,6,1159.0,275399.0,4622.0,1000.0,
crane1-3,6,1160.0,275399.0,4622.0,1000.0,
crane1-3,6,1161.0,275399.0,4622.0,1000.0,
crane1-3,6,1162.0,275399.0,4622.0,1000.0,
crane1-3,6,1163.0,275399.0,4622.0,1000.0,
crane1-3,6,1164.0,275399.0,4622.0,1000.0,
crane1-3,6,1165.0,275399.0,4622.0,1000.0,
crane1-3,6,1166.0,275399.0,4622.0,1000.0,
crane1-3,6,1167.0,275399.0,4622.0,1000.0,
crane1-3,6,1168.0,275399.0,4622.0,1000.0,
crane1-3,6,1169.0,275399.0,4622.0,1000.0,
crane1-3,6,1170.0,275399.0,4622.0,1000.0,
crane1-3,6,1171.0,275399.0,4622.0,1000.0,
crane1-3,6,1172.0,276899.0,4622.0,1000.0,
crane1-3,6,1173.0,278399.0,4622.0,1000.0,
crane1-3,6,1174.0,279899.0,4622.0,1000.0,
crane1-3,6,1175.0,281399.0,4622.0,1000.0,
crane1-3,6,1176.0,282899.0,4622.0,1000.0,
crane1-3,6,1177.0,284399.0,4622.0,1000.0,
crane1-3,6,1178.0,285899.0,4622.0,1000.0,
crane1-3,6,1179.0,287399.0,4622.0,1000.0,
crane1-3,6,1180.0,288899.0,4622.0,1000.0,
crane1-3,6,1181.0,290399.0,4622.0,1000.0,
crane1-3,6,1182.0,291899.0,4622.0,1000.0,
crane1-3,6,1183.0,292399.0,4622.0,1000.0,
crane1-3,6,1184.0,292399.0,4622.0,1000.0,
crane1-3,6,1185.0,292399.0,4622.0,1000.0,
crane1-3,6,1186.0,292399.0,4622.0,1000.0,
crane1-3,6,1187.0,292399.0,4622.0,1000.0,
crane1-3,6,1188.0,292399.0,4622.0,1000.0,
crane1-3,6,1189.0,292399.0,4622.0,1000.0,
crane1-3,6,1190.0,292399.0,4622.0,1000.0,
crane1-3,6,1191.0,292399.0,4622.0,1000.0,
crane1-3,6,1192.0,292399.0,4622.0,1000.0,
crane1-3,6,1193.0,292399.0,4622.0,1000.0,
crane1-3,6,1194.0,292399.0,4622.0,1000.0,
crane1-3,6,1195.0,292399.0,4622.0,1000.0,
crane1-3,6,1196.0,292399.0,4622.0,1000.0,
crane1-3,6,1197.0,292399.0,4622.0,1000.0,
crane1-3,6,1198.0,292399.0,4622.0,1000.0,
crane1-3,6,1199.0,292399.0,4622.0,1000.0,
crane1-3,6,1200.0,292399.0,4622.0,1000.0,
crane1-3,6,1201.0,292399.0,4622.0,1000.0,
crane1-3,6,1202.0,292399.0,4622.0,1000.0,
crane1-3,6,1203.0,292399.0,4622.0,1000.0,
crane1-3,6,1204.0,292399.0,4622.0,1000.0,
crane1-3,6,1205.0,292399.0,4622.0,1000.0,
crane1-3,6,1206.0,292399.0,4622.0,1000.0,
crane1-3,6,1207.0,292399.0,4622.0,1000.0,
crane1-3,6,1208.0,292399.0,4622.0,1000.0,
crane1-3,6,1209.0,292399.0,4622.0,1000.0,
crane1-3,6,1210.0,292399.0,4622.0,1000.0,
crane1-3,6,1211.0,292399.0,4622.0,1000.0,
crane1-3,6,1212.0,292399.0,4622.0,1000.0,
crane1-3,6,1213.0,292399.0,4622.0,1000.0,
crane1-3,6,1214.0,292399.0,4622.0,1000.0,
crane1-3,6,1215.0,292399.0,4622.0,1000.0,
crane1-3,6,1216.0,292399.0,4622.0,1000.0,
crane1-3,6,1217.0,292399.0,4622.0,1000.0,
crane1-3,6,1218.0,292399.0,4622.0,1000.0,
crane1-3,6,1219.0,292399.0,4622.0,1000.0,
crane1-3,6,1220.0,292399.0,4622.0,1000.0,
crane1-3,6,1221.0,292399.0,4622.0,1000.0,
crane1-3,6,1222.0,292399.0,4622.0,1000.0,
crane1-3,6,1223.0,292399.0,4622.0,1000.0,
crane1-3,6,1224.0,292399.0,4622.0,1000.0,
crane1-3,6,1225.0,292399.0,4622.0,1000.0,
crane1-3,6,1226.0,292399.0,4622.0,1000.0,
crane1-3,6,1227.0,292399.0,4622.0,1000.0,
crane1-3,6,1228.0,292399.0,4622.0,1000.0,
crane1-3,6,1229.0,292399.0,4622.0,1000.0,
crane1-3,6,1230.0,292399.0,4622.0,1000.0,
crane1-3,6,1231.0,292399.0,4622.0,1000.0,
crane1-3,6,1232.0,292399.0,4622.0,1000.0,
crane1-3,6,1233.0,292399.0,4622.0,1000.0,
crane1-3,6,1234.0,290899.0,4622.0,1000.0,
crane1-3,6,1235.0,289399.0,4622.0,1000.0,
crane1-3,6,1236.0,287899.0,4622.0,1000.0,
crane1-3,6,1237.0,286399.0,4622.0,1000.0,
crane1-3,6,1238.0,285399.0,4622.0,1000.0,
crane1-3,6,1239.0,285399.0,4622.0,1000.0,
crane1-3,6,1240.0,285399.0,4622.0,1000.0,
crane1-3,6,1241.0,285399.0,4622.0,1000.0,
crane1-3,6,1242.0,285399.0,4622.0,1000.0,
crane1-3,6,1243.0,285399.0,4622.0,1000.0,
crane1-3,6,1244.0,285399.0,4622.0,1000.0,
crane1-3,6,1245.0,285399.0,4622.0,1000.0,
crane1-3,6,1246.0,285399.0,4622.0,1000.0,
crane1-3,6,1247.0,285399.0,4622.0,1000.0,
crane1-3,6,1248.0,285399.0,4622.0,1000.0,
crane1-3,6,1249.0,285399.0,4622.0,1000.0,
crane1-3,6,1250.0,285399.0,4622.0,1000.0,
crane1-3,6,1251.0,285399.0,4622.0,1000.0,
crane1-3,6,1252.0,285399.0,4622.0,1000.0,
crane1-3,6,1253.0,285399.0,4622.0,1000.0,
crane1-3,6,1254.0,285399.0,4622.0,1000.0,
crane1-3,6,1255.0,285399.0,4622.0,1000.0,
crane1-3,6,1256.0,285399.0,4622.0,1000.0,
crane1-3,6,1257.0,285399.0,4622.0,1000.0,
crane1-3,6,1258.0,285399.0,4622.0,1000.0,
crane1-3,6,1259.0,285399.0,4622.0,1000.0,
crane1-3,6,1260.0,285399.0,4622.0,1000.0,
crane1-3,6,1261.0,285399.0,4622.0,1000.0,
crane1-3,6,1262.0,285399.0,4622.0,1000.0,
crane1-3,6,1263.0,285399.0,4622.0,1000.0,
crane1-3,6,1264.0,285399.0,4622.0,1000.0,
crane1-3,6,1265.0,285399.0,4622.0,1000.0,
crane1-3,6,1266.0,285399.0,4622.0,1000.0,
crane1-3,6,1267.0,285399.0,4622.0,1000.0,
crane1-3,6,1268.0,285399.0,4622.0,1000.0,
crane1-3,6,1269.0,285399.0,4622.0,1000.0,
crane1-3,6,1270.0,285399.0,4622.0,1000.0,
crane1-3,6,1271.0,285399.0,4622.0,1000.0,
crane1-3,6,1272.0,285399.0,4622.0,1000.0,
crane1-3,6,1273.0,285399.0,4622.0,1000.0,
crane1-3,6,1274.0,285399.0,4622.0,1000.0,
crane1-3,6,1275.0,285399.0,4622.0,1000.0,
crane1-3,6,1276.0,285399.0,4622.0,1000.0,
crane1-3,6,1277.0,285399.0,4622.0,1000.0,
crane1-3,6,1278.0,285399.0,4622.0,1000.0,
crane1-3,6,1279.0,285399.0,4622.0,1000.0,
crane1-3,6,1280.0,285399.0,4622.0,1000.0,
crane1-3,6,1281.0,285399.0,4622.0,1000.0,
crane1-3,6,1282.0,285399.0,4622.0,1000.0,
crane1-3,6,1283.0,285399.0,4622.0,1000.0,
crane1-3,6,1284.0,285399.0,4622.0,1000.0,
crane1-3,6,1285.0,285399.0,4622.0,1000.0,
crane1-3,6,1286.0,285399.0,4622.0,1000.0,
crane1-3,6,1287.0,285399.0,4622.0,1000.0,
crane1-3,6,1288.0,285399.0,4622.0,1000.0,
crane1-3,6,1289.0,285399.0,4622.0,1000.0,
crane1-3,6,1290.0,285399.0,4622.0,1000.0,
crane1-3,6,1291.0,285399.0,4622.0,1000.0,
crane1-3,6,1292.0,285399.0,4622.0,1000.0,
crane1-3,6,1293.0,285399.0,4622.0,1000.0,
crane1-3,6,1294.0,285399.0,4622.0,1000.0,
crane1-3,6,1295.0,285399.0,4622.0,1000.0,
crane1-3,6,1296.0,285399.0,4622.0,1000.0,
crane1-3,6,1297.0,285399.0,4622.0,1000.0,
crane1-3,6,1298.0,285399.0,4622.0,1000.0,
crane1-3,6,1299.0,285399.0,4622.0,1000.0,
crane1-3,6,1300.0,285399.0,4622.0,1000.0,
crane1-3,6,1301.0,285399.0,4622.0,1000.0,
crane1-3,6,1302.0,285399.0,4622.0,1000.0,
crane1-3,6,1303.0,285399.0,4622.0,1000.0,
crane1-3,6,1304.0,285399.0,4622.0,1000.0,
crane1-3,6,1305.0,285399.0,4622.0,1000.0,
crane1-3,6,1306.0,285399.0,4622.0,1000.0,
crane1-3,6,1307.0,285399.0,4622.0,1000.0,
crane1-3,6,1308.0,285399.0,4622.0,1000.0,
crane1-3,6,1309.0,285399.0,4622.0,1000.0,
crane1-3,6,1310.0,285399.0,4622.0,1000.0,
crane1-3,6,1311.0,285399.0,4622.0,1000.0,
crane1-3,6,1312.0,285399.0,4622.0,1000.0,
crane1-3,6,1313.0,285399.0,4622.0,1000.0,
crane1-3,6,1314.0,285399.0,4622.0,1000.0,
crane1-3,6,1315.0,285399.0,4622.0,1000.0,
crane1-3,6,1316.0,285399.0,4622.0,1000.0,
crane1-3,6,1317.0,285399.0,4622.0,1000.0,
crane1-3,6,1318.0,285399.0,4622.0,1000.0,
crane1-3,6,1319.0,285399.0,4622.0,1000.0,
crane1-3,6,1320.0,285399.0,4622.0,1000.0,
crane1-3,6,1321.0,285399.0,4622.0,1000.0,
crane1-3,6,1322.0,285399.0,4622.0,1000.0,
crane1-3,6,1323.0,285399.0,4622.0,1000.0,
crane1-3,6,1324.0,285399.0,4622.0,1000.0,
crane1-3,6,1325.0,285399.0,4622.0,1000.0,
crane1-3,6,1326.0,285399.0,4622.0,1000.0,
crane1-3,6,1327.0,285399.0,4622.0,1000.0,
crane1-3,6,1328.0,285399.0,4622.0,1000.0,
crane1-3,6,1329.0,285399.0,4622.0,1000.0,
crane1-3,6,1330.0,285399.0,4622.0,1000.0,
crane1-3,6,1331.0,285399.0,4622.0,1000.0,
crane1-3,6,1332.0,285399.0,4622.0,1000.0,
crane1-3,6,1333.0,285399.0,4622.0,1000.0,
crane1-3,6,1334.0,285399.0,4622.0,1000.0,
crane1-3,6,1335.0,285399.0,4622.0,1000.0,
crane1-3,6,1336.0,285399.0,4622.0,1000.0,
crane1-3,6,1337.0,285399.0,4622.0,1000.0,
crane1-3,6,1338.0,285399.0,4622.0,1000.0,
crane1-3,6,1339.0,285399.0,4622.0,1000.0,
crane1-3,6,1340.0,285399.0,4622.0,1000.0,
crane1-3,6,1341.0,285399.0,4622.0,1000.0,
crane1-3,6,1342.0,285399.0,4622.0,1000.0,
crane1-3,6,1343.0,285399.0,4622.0,1000.0,
crane1-3,6,1344.0,285399.0,4622.0,1000.0,
crane1-3,6,1345.0,285399.0,4622.0,1000.0,
crane1-3,6,1346.0,285399.0,4622.0,1000.0,
crane1-3,6,1347.0,285399.0,4622.0,1000.0,
crane1-3,6,1348.0,285399.0,4622.0,1000.0,
crane1-3,6,1349.0,283899.0,4622.0,1000.0,
crane1-3,6,1350.0,282399.0,4622.0,1000.0,
crane1-3,6,1351.0,280899.0,4622.0,1000.0,
crane1-3,6,1352.0,279399.0,4622.0,1000.0,
crane1-3,6,1353.0,277899.0,4622.0,1000.0,
crane1-3,6,1354.0,276399.0,4622.0,1000.0,
crane1-3,6,1355.0,274899.0,4622.0,1000.0,
crane1-3,6,1356.0,273399.0,4622.0,1000.0,
crane1-3,6,1357.0,271899.0,4622.0,1000.0,
crane1-3,6,1358.0,270399.0,4622.0,1000.0,
crane1-3,6,1359.0,268899.0,4622.0,1000.0,
crane1-3,6,1360.0,267399.0,4622.0,1000.0,
crane1-3,6,1361.0,265899.0,4622.0,1000.0,
crane1-3,6,1362.0,264399.0,4622.0,1000.0,
crane1-3,6,1363.0,262899.0,4622.0,1000.0,
crane1-3,6,1364.0,261399.0,4622.0,1000.0,
crane1-3,6,1365.0,259899.0,4622.0,1000.0,
crane1-3,6,1366.0,258399.0,4622.0,1000.0,
crane1-3,6,1367.0,256899.0,4622.0,1000.0,
crane1-3,6,1368.0,255399.0,4622.0,1000.0,
crane1-3,6,1369.0,253899.0,4622.0,1000.0,
crane1-3,6,1370.0,252399.0,4622.0,1000.0,
crane1-3,6,1371.0,252399.0,4622.0,1000.0,
crane1-3,6,1372.0,252399.0,4622.0,1000.0,
crane1-3,6,1373.0,252399.0,4622.0,1000.0,
crane1-3,6,1374.0,252399.0,4622.0,1000.0,
crane1-3,6,1375.0,252399.0,4622.0,1000.0,
crane1-3,6,1376.0,252399.0,4622.0,1000.0,
crane1-3,6,1377.0,252399.0,4622.0,1000.0,
crane1-3,6,1378.0,252399.0,4622.0,1000.0,
crane1-3,6,1379.0,252399.0,4622.0,1000.0,
crane1-3,6,1380.0,252399.0,4622.0,1000.0,
crane1-3,6,1381.0,252399.0,4622.0,1000.0,
crane1-3,6,1382.0,252399.0,4622.0,1000.0,
crane1-3,6,1383.0,252399.0,4622.0,1000.0,
crane1-3,6,1384.0,252399.0,4622.0,1000.0,
crane1-3,6,1385.0,252399.0,4622.0,1000.0,
crane1-3,6,1386.0,252399.0,4622.0,1000.0,
crane1-3,6,1387.0,252399.0,4622.0,1000.0,
crane1-3,6,1388.0,252399.0,4622.0,1000.0,
crane1-3,6,1389.0,252399.0,4622.0,1000.0,
crane1-3,6,1390.0,252399.0,4622.0,1000.0,
crane1-3,6,1391.0,252399.0,4622.0,1000.0,
crane1-3,6,1392.0,252399.0,4622.0,1000.0,
crane1-3,6,1393.0,252399.0,4622.0,1000.0,
crane1-3,6,1394.0,252399.0,4622.0,1000.0,
crane1-3,6,1395.0,252399.0,4622.0,1000.0,
crane1-3,6,1396.0,252399.0,4622.0,1000.0,
crane1-3,6,1397.0,252399.0,4622.0,1000.0,
crane1-3,6,1398.0,252399.0,4622.0,1000.0,
crane1-3,6,1399.0,252399.0,4622.0,1000.0,
crane1-3,6,1400.0,252399.0,4622.0,1000.0,
crane1-3,6,1401.0,252399.0,4622.0,1000.0,
crane1-3,6,1402.0,252399.0,4622.0,1000.0,
crane1-3,6,1403.0,252399.0,4622.0,1000.0,
crane1-3,6,1404.0,252399.0,4622.0,1000.0,
crane1-3,6,1405.0,252399.0,4622.0,1000.0,
crane1-3,6,1406.0,252399.0,4622.0,1000.0,
crane1-3,6,1407.0,252399.0,4622.0,1000.0,
crane1-3,6,1408.0,252399.0,4622.0,1000.0,
crane1-3,6,1409.0,252399.0,4622.0,1000.0,
crane1-3,6,1410.0,252399.0,4622.0,1000.0,
crane1-3,6,1411.0,252399.0,4622.0,1000.0,
crane1-3,6,1412.0,252399.0,4622.0,1000.0,
crane1-3,6,1413.0,252399.0,4622.0,1000.0,
crane1-3,6,1414.0,252399.0,4622.0,1000.0,
crane1-3,6,1415.0,252399.0,4622.0,1000.0,
crane1-3,6,1416.0,252399.0,4622.0,1000.0,
crane1-3,6,1417.0,252399.0,4622.0,1000.0,
crane1-3,6,1418.0,252399.0,4622.0,1000.0,
crane1-3,6,1419.0,252399.0,4622.0,1000.0,
crane1-3,6,1420.0,252399.0,4622.0,1000.0,
crane1-3,6,1421.0,250899.0,4622.0,1000.0,
crane1-3,6,1422.0,249399.0,4622.0,1000.0,
crane1-3,6,1423.0,247899.0,4622.0,1000.0,
crane1-3,6,1424.0,246399.0,4622.0,1000.0,
crane1-3,6,1425.0,244899.0,4622.0,1000.0,
crane1-3,6,1426.0,243399.0,4622.0,1000.0,
crane1-3,6,1427.0,241899.0,4622.0,1000.0,
crane1-3,6,1428.0,240399.0,4622.0,1000.0,
crane1-3,6,1429.0,238899.0,4622.0,1000.0,
crane1-3,6,1430.0,237399.0,4622.0,1000.0,
crane1-3,6,1431.0,235899.0,4622.0,1000.0,
crane1-3,6,1432.0,234399.0,4622.0,1000.0,
crane1-3,6,1433.0,232899.0,4622.0,1000.0,
crane1-3,6,1434.0,231399.0,4622.0,1000.0,
crane1-3,6,1435.0,229899.0,4622.0,1000.0,
crane1-3,6,1436.0,228399.0,4622.0,1000.0,
crane1-3,6,1437.0,227399.0,4622.0,1000.0,
crane1-3,6,1438.0,227399.0,4622.0,1100.0,
crane1-3,6,1439.0,227399.0,4622.0,1200.0,
crane1-3,6,1440.0,227399.0,4622.0,1300.0,
crane1-3,6,1441.0,227399.0,4622.0,1400.0,
crane1-3,6,1442.0,227399.0,4622.0,1500.0,
crane1-3,6,1443.0,227399.0,4622.0,1600.0,
crane1-3,6,1444.0,227399.0,4622.0,1700.0,
crane1-3,6,1445.0,227399.0,4622.0,1800.0,
crane1-3,6,1446.0,227399.0,4622.0,1900.0,
crane1-3,6,1447.0,227399.0,4622.0,2000.0,
crane1-3,6,1448.0,227399.0,4622.0,2100.0,
crane1-3,6,1449.0,227399.0,4622.0,2200.0,
crane1-3,6,1450.0,227399.0,4622.0,2300.0,
crane1-3,6,1451.0,227399.0,4622.0,2400.0,
crane1-3,6,1452.0,227399.0,4622.0,2500.0,
crane1-3,6,1453.0,227399.0,4622.0,2600.0,
crane1-3,6,1454.0,227399.0,4622.0,2700.0,
crane1-3,6,1455.0,227399.0,4622.0,2800.0,
crane1-3,6,1456.0,227399.0,4622.0,2900.0,
crane1-3,6,1457.0,227399.0,4622.0,3000.0,
crane1-3,6,1458.0,227399.0,4622.0,3100.0,
crane1-3,6,1459.0,227399.0,4622.0,3200.0,
crane1-3,6,1460.0,227399.0,4622.0,3300.0,
crane1-3,6,1461.0,227399.0,4622.0,3400.0,
crane1-3,6,1462.0,227399.0,4622.0,3500.0,
crane1-3,6,1463.0,227399.0,4622.0,3600.0,
crane1-3,6,1464.0,227399.0,4622.0,3700.0,
crane1-3,6,1465.0,227399.0,4622.0,3800.0,
crane1-3,6,1466.0,227399.0,4622.0,3900.0,
crane1-3,6,1467.0,227399.0,4622.0,4000.0,
crane1-3,6,1468.0,227399.0,4622.0,4100.0,
crane1-3,6,1469.0,227399.0,4622.0,4200.0,
crane1-3,6,1470.0,227399.0,4622.0,4300.0,
crane1-3,6,1471.0,227399.0,4622.0,4400.0,
crane1-3,6,1472.0,227399.0,4622.0,4500.0,
crane1-3,6,1473.0,227399.0,4622.0,4600.0,
