CraneNO,OrderNO,RecTime,CurX,CurY,CurZ,
crane1-2,2,995.0,223399.0,11622.0,1000.0,
crane1-2,2,996.0,223399.0,11622.0,1000.0,
crane1-2,2,997.0,223399.0,11622.0,1000.0,
crane1-2,2,998.0,223399.0,11622.0,1000.0,
crane1-2,2,999.0,223399.0,11622.0,1000.0,
crane1-2,2,1000.0,223399.0,11622.0,1000.0,
crane1-2,2,1001.0,223399.0,11622.0,1000.0,
crane1-2,2,1002.0,223399.0,11622.0,1000.0,
crane1-2,2,1003.0,223399.0,11622.0,1000.0,
crane1-2,2,1004.0,223399.0,11622.0,1000.0,
crane1-2,2,1005.0,223399.0,11622.0,1000.0,
crane1-2,2,1006.0,224899.0,11622.0,1000.0,
crane1-2,2,1007.0,226399.0,11622.0,1000.0,
crane1-2,2,1008.0,226399.0,11622.0,1000.0,
crane1-2,2,1009.0,226399.0,11622.0,1000.0,
crane1-2,2,1010.0,226399.0,11622.0,1000.0,
crane1-2,2,1011.0,226399.0,11622.0,1000.0,
crane1-2,2,1012.0,226399.0,11622.0,1000.0,
crane1-2,2,1013.0,226399.0,11622.0,1000.0,
crane1-2,2,1014.0,226399.0,11622.0,1000.0,
crane1-2,2,1015.0,226399.0,11622.0,1000.0,
crane1-2,2,1016.0,226399.0,11622.0,1000.0,
crane1-2,2,1017.0,226399.0,11622.0,1000.0,
crane1-2,2,1018.0,226399.0,11622.0,1000.0,
crane1-2,2,1019.0,226399.0,11622.0,1000.0,
crane1-2,2,1020.0,226399.0,11622.0,1000.0,
crane1-2,2,1021.0,226399.0,11622.0,1000.0,
crane1-2,2,1022.0,226399.0,11622.0,1000.0,
crane1-2,2,1023.0,226399.0,11622.0,1000.0,
crane1-2,2,1024.0,226399.0,11622.0,1000.0,
crane1-2,2,1025.0,226399.0,11622.0,1000.0,
crane1-2,2,1026.0,226399.0,11622.0,1000.0,
crane1-2,2,1027.0,226399.0,11622.0,1000.0,
crane1-2,2,1028.0,226399.0,11622.0,1000.0,
crane1-2,2,1029.0,226399.0,11622.0,1000.0,
crane1-2,2,1030.0,226399.0,11622.0,1000.0,
crane1-2,2,1031.0,226399.0,11622.0,1000.0,
crane1-2,2,1032.0,226399.0,11622.0,1000.0,
crane1-2,2,1033.0,226399.0,11622.0,1000.0,
crane1-2,2,1034.0,226399.0,11622.0,1000.0,
crane1-2,2,1035.0,226399.0,11622.0,1000.0,
crane1-2,2,1036.0,226399.0,11622.0,1000.0,
crane1-2,2,1037.0,226399.0,11622.0,1000.0,
crane1-2,2,1038.0,226399.0,11622.0,1000.0,
crane1-2,2,1039.0,226399.0,11622.0,1000.0,
crane1-2,2,1040.0,226399.0,11622.0,1000.0,
crane1-2,2,1041.0,226399.0,11622.0,1000.0,
crane1-2,2,1042.0,226399.0,11622.0,1000.0,
crane1-2,2,1043.0,226399.0,11622.0,1000.0,
crane1-2,2,1044.0,226399.0,11622.0,1000.0,
crane1-2,2,1045.0,226399.0,11622.0,1000.0,
crane1-2,2,1046.0,226399.0,11622.0,1000.0,
crane1-2,2,1047.0,226399.0,11622.0,1000.0,
crane1-2,2,1048.0,226399.0,11622.0,1000.0,
crane1-2,2,1049.0,226399.0,11622.0,1000.0,
crane1-2,2,1050.0,226399.0,11622.0,1000.0,
crane1-2,2,1051.0,226399.0,11622.0,1000.0,
crane1-2,2,1052.0,226399.0,11622.0,1000.0,
crane1-2,2,1053.0,226399.0,11622.0,1000.0,
crane1-2,2,1054.0,226399.0,11622.0,1000.0,
crane1-2,2,1055.0,226399.0,11622.0,1000.0,
crane1-2,2,1056.0,226399.0,11622.0,1000.0,
crane1-2,2,1057.0,226399.0,11622.0,1000.0,
crane1-2,2,1058.0,226399.0,11622.0,1000.0,
crane1-2,2,1059.0,226399.0,11622.0,1000.0,
crane1-2,2,1060.0,226399.0,11622.0,1000.0,
crane1-2,2,1061.0,226399.0,11622.0,1000.0,
crane1-2,2,1062.0,226399.0,11622.0,1000.0,
crane1-2,2,1063.0,226399.0,11622.0,1000.0,
crane1-2,2,1064.0,226399.0,11622.0,1000.0,
crane1-2,2,1065.0,226399.0,11622.0,1000.0,
crane1-2,2,1066.0,226399.0,11622.0,1000.0,
crane1-2,2,1067.0,226399.0,11622.0,1000.0,
crane1-2,2,1068.0,226399.0,11622.0,1000.0,
crane1-2,2,1069.0,226399.0,11622.0,1000.0,
crane1-2,2,1070.0,226399.0,11622.0,1000.0,
crane1-2,2,1071.0,226399.0,11622.0,1000.0,
crane1-2,2,1072.0,226399.0,11622.0,1000.0,
crane1-2,2,1073.0,226399.0,11622.0,1000.0,
crane1-2,2,1074.0,226399.0,11622.0,1000.0,
crane1-2,2,1075.0,226399.0,11622.0,1000.0,
crane1-2,2,1076.0,226399.0,11622.0,1000.0,
crane1-2,2,1077.0,226399.0,11622.0,1000.0,
crane1-2,2,1078.0,226399.0,11622.0,1000.0,
crane1-2,2,1079.0,226399.0,11622.0,1000.0,
crane1-2,2,1080.0,226399.0,11622.0,1000.0,
crane1-2,2,1081.0,226399.0,11622.0,1000.0,
crane1-2,2,1082.0,226399.0,11622.0,1000.0,
crane1-2,2,1083.0,226399.0,11622.0,1000.0,
crane1-2,2,1084.0,226399.0,11622.0,1000.0,
crane1-2,2,1085.0,226399.0,11622.0,1000.0,
crane1-2,2,1086.0,226399.0,11622.0,1000.0,
crane1-2,2,1087.0,226399.0,11622.0,1000.0,
crane1-2,2,1088.0,226399.0,11622.0,1000.0,
crane1-2,2,1089.0,226399.0,11622.0,1000.0,
crane1-2,2,1090.0,226399.0,11622.0,1000.0,
crane1-2,2,1091.0,226399.0,11622.0,1000.0,
crane1-2,2,1092.0,226399.0,11622.0,1000.0,
crane1-2,2,1093.0,226399.0,11622.0,1000.0,
crane1-2,2,1094.0,226399.0,11622.0,1000.0,
crane1-2,2,1095.0,226399.0,11622.0,1000.0,
crane1-2,2,1096.0,226399.0,11622.0,1000.0,
crane1-2,2,1097.0,226399.0,11622.0,1000.0,
crane1-2,2,1098.0,226399.0,11622.0,1000.0,
crane1-2,2,1099.0,226399.0,11622.0,1000.0,
crane1-2,2,1100.0,226399.0,11622.0,1000.0,
crane1-2,2,1101.0,226399.0,11622.0,1000.0,
crane1-2,2,1102.0,226399.0,11622.0,1000.0,
crane1-2,2,1103.0,226399.0,11622.0,1000.0,
crane1-2,2,1104.0,226399.0,11622.0,1000.0,
crane1-2,2,1105.0,226399.0,11622.0,1000.0,
crane1-2,2,1106.0,227899.0,11622.0,1000.0,
crane1-2,2,1107.0,229399.0,11622.0,1000.0,
crane1-2,2,1108.0,230899.0,11622.0,1000.0,
crane1-2,2,1109.0,232399.0,11622.0,1000.0,
crane1-2,2,1110.0,233899.0,11622.0,1000.0,
crane1-2,2,1111.0,235399.0,11622.0,1000.0,
crane1-2,2,1112.0,236899.0,11622.0,1000.0,
crane1-2,2,1113.0,238399.0,11622.0,1000.0,
crane1-2,2,1114.0,239899.0,11622.0,1000.0,
crane1-2,2,1115.0,241399.0,11622.0,1000.0,
crane1-2,2,1116.0,242899.0,11622.0,1000.0,
crane1-2,2,1117.0,244399.0,11622.0,1000.0,
crane1-2,2,1118.0,245899.0,11622.0,1000.0,
crane1-2,2,1119.0,247399.0,11622.0,1000.0,
crane1-2,2,1120.0,248899.0,11622.0,1000.0,
crane1-2,2,1121.0,249399.0,11622.0,1000.0,
crane1-2,2,1122.0,249399.0,11622.0,1100.0,
crane1-2,2,1123.0,249399.0,11622.0,1200.0,
crane1-2,2,1124.0,249399.0,11622.0,1300.0,
crane1-2,2,1125.0,249399.0,11622.0,1400.0,
crane1-2,2,1126.0,249399.0,11622.0,1500.0,
crane1-2,2,1127.0,249399.0,11622.0,1600.0,
crane1-2,2,1128.0,249399.0,11622.0,1700.0,
crane1-2,2,1129.0,249399.0,11622.0,1800.0,
crane1-2,2,1130.0,249399.0,11622.0,1900.0,
crane1-2,2,1131.0,249399.0,11622.0,2000.0,
crane1-2,2,1132.0,249399.0,11622.0,2100.0,
crane1-2,2,1133.0,249399.0,11622.0,2200.0,
crane1-2,2,1134.0,249399.0,11622.0,2300.0,
crane1-2,2,1135.0,249399.0,11622.0,2400.0,
crane1-2,2,1136.0,249399.0,11622.0,2500.0,
crane1-2,2,1137.0,249399.0,11622.0,2600.0,
crane1-2,2,1138.0,249399.0,11622.0,2700.0,
crane1-2,2,1139.0,249399.0,11622.0,2800.0,
crane1-2,2,1140.0,249399.0,11622.0,2900.0,
crane1-2,2,1141.0,249399.0,11622.0,3000.0,
crane1-2,2,1142.0,249399.0,11622.0,3100.0,
crane1-2,2,1143.0,249399.0,11622.0,3200.0,
crane1-2,2,1144.0,249399.0,11622.0,3300.0,
crane1-2,2,1145.0,249399.0,11622.0,3400.0,
crane1-2,2,1146.0,249399.0,11622.0,3500.0,
crane1-2,2,1147.0,249399.0,11622.0,3600.0,
crane1-2,2,1148.0,249399.0,11622.0,3700.0,
crane1-2,2,1149.0,249399.0,11622.0,3800.0,
crane1-2,2,1150.0,249399.0,11622.0,3900.0,
crane1-2,2,1151.0,249399.0,11622.0,4000.0,
crane1-2,2,1152.0,249399.0,11622.0,4100.0,
crane1-2,2,1153.0,249399.0,11622.0,4200.0,
crane1-2,2,1154.0,249399.0,11622.0,4300.0,
crane1-2,2,1155.0,249399.0,11622.0,4400.0,
crane1-2,2,1156.0,249399.0,11622.0,4500.0,
crane1-2,2,1157.0,249399.0,11622.0,4600.0,
crane1-2,2,1158.0,249399.0,11622.0,4700.0,
crane1-2,2,1159.0,249399.0,11622.0,4800.0,
crane1-2,2,1160.0,249399.0,11622.0,4900.0,
crane1-2,2,1161.0,249399.0,11622.0,5000.0,
crane1-2,2,1162.0,249399.0,11622.0,5100.0,
crane1-2,2,1163.0,249399.0,11622.0,5200.0,
crane1-2,2,1164.0,249399.0,11622.0,5300.0,
crane1-2,2,1165.0,249399.0,11622.0,5400.0,
crane1-2,2,1166.0,249399.0,11622.0,5500.0,
crane1-2,2,1167.0,249399.0,11622.0,5600.0,
crane1-2,2,1168.0,249399.0,11622.0,5700.0,
crane1-2,2,1169.0,249399.0,11622.0,5800.0,
crane1-2,2,1170.0,249399.0,11622.0,5900.0,
crane1-2,2,1171.0,249399.0,11622.0,6000.0,
crane1-2,2,1172.0,250899.0,11422.0,5900.0,
crane1-2,2,1173.0,252399.0,11222.0,5800.0,
crane1-2,2,1174.0,253899.0,11022.0,5700.0,
crane1-2,2,1175.0,255399.0,10822.0,5600.0,
crane1-2,2,1176.0,256899.0,10622.0,5500.0,
crane1-2,2,1177.0,258399.0,10422.0,5400.0,
crane1-2,2,1178.0,259899.0,10222.0,5300.0,
crane1-2,2,1179.0,261399.0,10022.0,5200.0,
crane1-2,2,1180.0,262899.0,9822.0,5100.0,
crane1-2,2,1181.0,264399.0,9622.0,5000.0,
crane1-2,2,1182.0,265899.0,9422.0,4900.0,
crane1-2,2,1183.0,266399.0,9222.0,4800.0,
crane1-2,2,1184.0,266399.0,9022.0,4700.0,
crane1-2,2,1185.0,266399.0,8822.0,4600.0,
crane1-2,2,1186.0,266399.0,8622.0,4500.0,
crane1-2,2,1187.0,266399.0,8422.0,4400.0,
crane1-2,2,1188.0,266399.0,8222.0,4300.0,
crane1-2,2,1189.0,266399.0,8022.0,4200.0,
crane1-2,2,1190.0,266399.0,7822.0,4100.0,
crane1-2,2,1191.0,266399.0,7622.0,4000.0,
crane1-2,2,1192.0,266399.0,7422.0,3900.0,
crane1-2,2,1193.0,266399.0,7222.0,3800.0,
crane1-2,2,1194.0,266399.0,7022.0,3700.0,
crane1-2,2,1195.0,266399.0,6822.0,3600.0,
crane1-2,2,1196.0,266399.0,6622.0,3500.0,
crane1-2,2,1197.0,266399.0,6422.0,3400.0,
crane1-2,2,1198.0,266399.0,6222.0,3300.0,
crane1-2,2,1199.0,266399.0,6022.0,3200.0,
crane1-2,2,1200.0,266399.0,5822.0,3100.0,
crane1-2,2,1201.0,266399.0,5622.0,3000.0,
crane1-2,2,1202.0,266399.0,5622.0,2900.0,
crane1-2,2,1203.0,266399.0,5622.0,2800.0,
crane1-2,2,1204.0,266399.0,5622.0,2700.0,
crane1-2,2,1205.0,266399.0,5622.0,2600.0,
crane1-2,2,1206.0,266399.0,5622.0,2500.0,
crane1-2,2,1207.0,266399.0,5622.0,2400.0,
crane1-2,2,1208.0,266399.0,5622.0,2300.0,
crane1-2,2,1209.0,266399.0,5622.0,2200.0,
crane1-2,2,1210.0,266399.0,5622.0,2100.0,
crane1-2,2,1211.0,266399.0,5622.0,2000.0,
crane1-2,2,1212.0,266399.0,5622.0,1900.0,
crane1-2,2,1213.0,266399.0,5622.0,1800.0,
crane1-2,2,1214.0,266399.0,5622.0,1700.0,
crane1-2,2,1215.0,266399.0,5622.0,1600.0,
crane1-2,2,1216.0,266399.0,5622.0,1500.0,
crane1-2,2,1217.0,266399.0,5622.0,1400.0,
crane1-2,2,1218.0,266399.0,5622.0,1300.0,
crane1-2,2,1219.0,266399.0,5622.0,1200.0,
crane1-2,2,1220.0,266399.0,5622.0,1100.0,
crane1-2,2,1221.0,266399.0,5622.0,1000.0,
crane1-2,2,1222.0,266399.0,5622.0,1000.0,
crane1-2,2,1223.0,266399.0,5622.0,1000.0,
crane1-2,2,1224.0,266399.0,5622.0,1000.0,
crane1-2,2,1225.0,266399.0,5622.0,1000.0,
crane1-2,2,1226.0,266399.0,5622.0,1000.0,
crane1-2,2,1227.0,266399.0,5622.0,1000.0,
crane1-2,2,1228.0,266399.0,5622.0,1000.0,
crane1-2,2,1229.0,266399.0,5622.0,1000.0,
crane1-2,2,1230.0,266399.0,5622.0,1000.0,
crane1-2,2,1231.0,266399.0,5622.0,1000.0,
crane1-2,2,1232.0,266399.0,5622.0,1000.0,
crane1-2,2,1233.0,266399.0,5622.0,1000.0,
crane1-2,2,1234.0,264899.0,5622.0,1000.0,
crane1-2,2,1235.0,263399.0,5622.0,1000.0,
crane1-2,2,1236.0,261899.0,5622.0,1000.0,
crane1-2,2,1237.0,260399.0,5622.0,1000.0,
crane1-2,2,1238.0,259399.0,5622.0,1000.0,
crane1-2,2,1239.0,259399.0,5622.0,1000.0,
crane1-2,2,1240.0,259399.0,5622.0,1000.0,
crane1-2,2,1241.0,259399.0,5622.0,1000.0,
crane1-2,2,1242.0,259399.0,5622.0,1000.0,
crane1-2,2,1243.0,259399.0,5622.0,1000.0,
crane1-2,2,1244.0,259399.0,5622.0,1000.0,
crane1-2,2,1245.0,259399.0,5622.0,1000.0,
crane1-2,2,1246.0,259399.0,5622.0,1000.0,
crane1-2,2,1247.0,259399.0,5622.0,1000.0,
crane1-2,2,1248.0,259399.0,5622.0,1000.0,
crane1-2,2,1249.0,259399.0,5622.0,1000.0,
crane1-2,2,1250.0,259399.0,5622.0,1000.0,
crane1-2,2,1251.0,259399.0,5622.0,1000.0,
crane1-2,2,1252.0,259399.0,5622.0,1000.0,
crane1-2,2,1253.0,259399.0,5622.0,1000.0,
crane1-2,2,1254.0,259399.0,5622.0,1000.0,
crane1-2,2,1255.0,259399.0,5622.0,1000.0,
crane1-2,2,1256.0,259399.0,5622.0,1000.0,
crane1-2,2,1257.0,259399.0,5622.0,1000.0,
crane1-2,2,1258.0,259399.0,5622.0,1000.0,
crane1-2,2,1259.0,259399.0,5622.0,1000.0,
crane1-2,2,1260.0,259399.0,5622.0,1000.0,
crane1-2,2,1261.0,259399.0,5622.0,1000.0,
crane1-2,2,1262.0,259399.0,5622.0,1000.0,
crane1-2,2,1263.0,259399.0,5622.0,1000.0,
crane1-2,2,1264.0,259399.0,5622.0,1000.0,
crane1-2,2,1265.0,259399.0,5622.0,1000.0,
crane1-2,2,1266.0,259399.0,5622.0,1000.0,
crane1-2,2,1267.0,259399.0,5622.0,1000.0,
crane1-2,2,1268.0,259399.0,5622.0,1000.0,
crane1-2,2,1269.0,259399.0,5622.0,1000.0,
crane1-2,2,1270.0,259399.0,5622.0,1000.0,
crane1-2,2,1271.0,259399.0,5622.0,1000.0,
crane1-2,2,1272.0,259399.0,5622.0,1000.0,
crane1-2,2,1273.0,259399.0,5622.0,1000.0,
crane1-2,2,1274.0,259399.0,5622.0,1000.0,
crane1-2,2,1275.0,259399.0,5622.0,1000.0,
crane1-2,2,1276.0,259399.0,5622.0,1000.0,
crane1-2,2,1277.0,259399.0,5622.0,1000.0,
crane1-2,2,1278.0,259399.0,5622.0,1000.0,
crane1-2,2,1279.0,259399.0,5622.0,1000.0,
crane1-2,2,1280.0,259399.0,5622.0,1000.0,
crane1-2,2,1281.0,259399.0,5622.0,1000.0,
crane1-2,2,1282.0,259399.0,5622.0,1000.0,
crane1-2,2,1283.0,259399.0,5622.0,1000.0,
crane1-2,2,1284.0,259399.0,5622.0,1000.0,
crane1-2,2,1285.0,259399.0,5622.0,1000.0,
crane1-2,2,1286.0,259399.0,5622.0,1000.0,
crane1-2,2,1287.0,259399.0,5622.0,1000.0,
crane1-2,2,1288.0,259399.0,5622.0,1000.0,
crane1-2,2,1289.0,259399.0,5622.0,1000.0,
crane1-2,2,1290.0,259399.0,5622.0,1000.0,
crane1-2,2,1291.0,259399.0,5622.0,1000.0,
crane1-2,2,1292.0,259399.0,5622.0,1000.0,
crane1-2,2,1293.0,259399.0,5622.0,1000.0,
crane1-2,2,1294.0,259399.0,5622.0,1000.0,
crane1-2,2,1295.0,259399.0,5622.0,1000.0,
crane1-2,2,1296.0,259399.0,5622.0,1000.0,
crane1-2,2,1297.0,259399.0,5622.0,1000.0,
crane1-2,2,1298.0,259399.0,5622.0,1000.0,
crane1-2,2,1299.0,259399.0,5622.0,1000.0,
crane1-2,2,1300.0,259399.0,5622.0,1000.0,
crane1-2,2,1301.0,259399.0,5622.0,1000.0,
crane1-2,2,1302.0,259399.0,5622.0,1000.0,
crane1-2,2,1303.0,259399.0,5622.0,1000.0,
crane1-2,2,1304.0,259399.0,5622.0,1000.0,
crane1-2,2,1305.0,259399.0,5622.0,1000.0,
crane1-2,2,1306.0,259399.0,5622.0,1000.0,
crane1-2,2,1307.0,259399.0,5622.0,1000.0,
crane1-2,2,1308.0,259399.0,5622.0,1000.0,
crane1-2,2,1309.0,259399.0,5622.0,1000.0,
crane1-2,2,1310.0,259399.0,5622.0,1000.0,
crane1-2,2,1311.0,259399.0,5622.0,1000.0,
crane1-2,2,1312.0,259399.0,5622.0,1000.0,
crane1-2,2,1313.0,259399.0,5622.0,1000.0,
crane1-2,2,1314.0,259399.0,5622.0,1000.0,
crane1-2,2,1315.0,259399.0,5622.0,1000.0,
crane1-2,2,1316.0,259399.0,5622.0,1000.0,
crane1-2,2,1317.0,259399.0,5622.0,1000.0,
crane1-2,2,1318.0,259399.0,5622.0,1000.0,
crane1-2,2,1319.0,259399.0,5622.0,1000.0,
crane1-2,2,1320.0,259399.0,5622.0,1000.0,
crane1-2,2,1321.0,259399.0,5622.0,1000.0,
crane1-2,2,1322.0,259399.0,5622.0,1000.0,
crane1-2,2,1323.0,259399.0,5622.0,1000.0,
crane1-2,2,1324.0,259399.0,5622.0,1000.0,
crane1-2,2,1325.0,259399.0,5622.0,1000.0,
crane1-2,2,1326.0,259399.0,5622.0,1000.0,
crane1-2,2,1327.0,259399.0,5622.0,1000.0,
crane1-2,2,1328.0,259399.0,5622.0,1000.0,
crane1-2,2,1329.0,259399.0,5622.0,1000.0,
crane1-2,2,1330.0,259399.0,5622.0,1000.0,
crane1-2,2,1331.0,259399.0,5622.0,1000.0,
crane1-2,2,1332.0,259399.0,5622.0,1000.0,
crane1-2,2,1333.0,259399.0,5622.0,1000.0,
crane1-2,2,1334.0,259399.0,5622.0,1000.0,
crane1-2,2,1335.0,259399.0,5622.0,1000.0,
crane1-2,2,1336.0,259399.0,5622.0,1000.0,
crane1-2,2,1337.0,259399.0,5622.0,1000.0,
crane1-2,2,1338.0,259399.0,5622.0,1000.0,
crane1-2,2,1339.0,259399.0,5622.0,1000.0,
crane1-2,2,1340.0,259399.0,5622.0,1000.0,
crane1-2,2,1341.0,259399.0,5622.0,1000.0,
crane1-2,2,1342.0,259399.0,5622.0,1000.0,
crane1-2,2,1343.0,259399.0,5622.0,1000.0,
crane1-2,2,1344.0,259399.0,5622.0,1000.0,
crane1-2,2,1345.0,259399.0,5622.0,1000.0,
crane1-2,2,1346.0,259399.0,5622.0,1000.0,
crane1-2,2,1347.0,259399.0,5622.0,1000.0,
crane1-2,2,1348.0,259399.0,5622.0,1000.0,
crane1-2,2,1349.0,257899.0,5622.0,1000.0,
crane1-2,2,1350.0,256399.0,5622.0,1000.0,
crane1-2,2,1351.0,254899.0,5622.0,1000.0,
crane1-2,2,1352.0,253399.0,5622.0,1000.0,
crane1-2,2,1353.0,251899.0,5622.0,1000.0,
crane1-2,2,1354.0,250399.0,5622.0,1000.0,
crane1-2,2,1355.0,248899.0,5622.0,1000.0,
crane1-2,2,1356.0,247399.0,5622.0,1000.0,
crane1-2,2,1357.0,245899.0,5622.0,1000.0,
crane1-2,2,1358.0,244399.0,5622.0,1000.0,
crane1-2,2,1359.0,242899.0,5622.0,1000.0,
crane1-2,2,1360.0,241399.0,5622.0,1000.0,
crane1-2,2,1361.0,239899.0,5622.0,1000.0,
crane1-2,2,1362.0,238399.0,5622.0,1000.0,
crane1-2,2,1363.0,236899.0,5622.0,1000.0,
crane1-2,2,1364.0,235399.0,5622.0,1000.0,
crane1-2,2,1365.0,233899.0,5622.0,1000.0,
crane1-2,2,1366.0,232399.0,5622.0,1000.0,
crane1-2,2,1367.0,230899.0,5622.0,1000.0,
crane1-2,2,1368.0,229399.0,5622.0,1000.0,
crane1-2,2,1369.0,227899.0,5622.0,1000.0,
crane1-2,2,1370.0,226399.0,5622.0,1000.0,
crane1-2,2,1371.0,226399.0,5622.0,1100.0,
crane1-2,2,1372.0,226399.0,5622.0,1200.0,
crane1-2,2,1373.0,226399.0,5622.0,1300.0,
crane1-2,2,1374.0,226399.0,5622.0,1400.0,
crane1-2,2,1375.0,226399.0,5622.0,1500.0,
crane1-2,2,1376.0,226399.0,5622.0,1600.0,
crane1-2,2,1377.0,226399.0,5622.0,1700.0,
crane1-2,2,1378.0,226399.0,5622.0,1800.0,
crane1-2,2,1379.0,226399.0,5622.0,1900.0,
crane1-2,2,1380.0,226399.0,5622.0,2000.0,
crane1-2,2,1381.0,226399.0,5622.0,2100.0,
crane1-2,2,1382.0,226399.0,5622.0,2200.0,
crane1-2,2,1383.0,226399.0,5622.0,2300.0,
crane1-2,2,1384.0,226399.0,5622.0,2400.0,
crane1-2,2,1385.0,226399.0,5622.0,2500.0,
crane1-2,2,1386.0,226399.0,5622.0,2600.0,
crane1-2,2,1387.0,226399.0,5622.0,2700.0,
crane1-2,2,1388.0,226399.0,5622.0,2800.0,
crane1-2,2,1389.0,226399.0,5622.0,2900.0,
crane1-2,2,1390.0,226399.0,5622.0,3000.0,
crane1-2,2,1391.0,226399.0,5622.0,3100.0,
crane1-2,2,1392.0,226399.0,5622.0,3200.0,
crane1-2,2,1393.0,226399.0,5622.0,3300.0,
crane1-2,2,1394.0,226399.0,5622.0,3400.0,
crane1-2,2,1395.0,226399.0,5622.0,3500.0,
crane1-2,2,1396.0,226399.0,5622.0,3600.0,
crane1-2,2,1397.0,226399.0,5622.0,3700.0,
crane1-2,2,1398.0,226399.0,5622.0,3800.0,
crane1-2,2,1399.0,226399.0,5622.0,3900.0,
crane1-2,2,1400.0,226399.0,5622.0,4000.0,
crane1-2,2,1401.0,226399.0,5622.0,4100.0,
crane1-2,2,1402.0,226399.0,5622.0,4200.0,
crane1-2,2,1403.0,226399.0,5622.0,4300.0,
crane1-2,2,1404.0,226399.0,5622.0,4400.0,
crane1-2,2,1405.0,226399.0,5622.0,4500.0,
crane1-2,2,1406.0,226399.0,5622.0,4600.0,
crane1-2,2,1407.0,226399.0,5622.0,4700.0,
crane1-2,2,1408.0,226399.0,5622.0,4800.0,
crane1-2,2,1409.0,226399.0,5622.0,4900.0,
crane1-2,2,1410.0,226399.0,5622.0,5000.0,
crane1-2,2,1411.0,226399.0,5622.0,5100.0,
crane1-2,2,1412.0,226399.0,5622.0,5200.0,
crane1-2,2,1413.0,226399.0,5622.0,5300.0,
crane1-2,2,1414.0,226399.0,5622.0,5400.0,
crane1-2,2,1415.0,226399.0,5622.0,5500.0,
crane1-2,2,1416.0,226399.0,5622.0,5600.0,
crane1-2,2,1417.0,226399.0,5622.0,5700.0,
crane1-2,2,1418.0,226399.0,5622.0,5800.0,
crane1-2,2,1419.0,226399.0,5622.0,5900.0,
crane1-2,2,1420.0,226399.0,5622.0,6000.0,
crane1-2,-1,1421.0,224899.0,5622.0,6000.0,
crane1-2,-1,1422.0,223399.0,5622.0,6000.0,
crane1-2,-1,1423.0,221899.0,5622.0,6000.0,
crane1-2,-1,1424.0,220399.0,5622.0,6000.0,
crane1-2,-1,1425.0,218899.0,5622.0,6000.0,
crane1-2,-1,1426.0,217399.0,5622.0,6000.0,
crane1-2,-1,1427.0,215899.0,5622.0,6000.0,
crane1-2,-1,1428.0,214399.0,5622.0,6000.0,
crane1-2,-1,1429.0,212899.0,5622.0,6000.0,
crane1-2,-1,1430.0,211399.0,5622.0,6000.0,
crane1-2,-1,1431.0,209899.0,5622.0,6000.0,
crane1-2,-1,1432.0,208399.0,5622.0,6000.0,
crane1-2,-1,1433.0,206899.0,5622.0,6000.0,
crane1-2,-1,1434.0,205399.0,5622.0,6000.0,
crane1-2,-1,1435.0,203899.0,5622.0,6000.0,
crane1-2,-1,1436.0,202399.0,5622.0,6000.0,
crane1-2,-1,1437.0,201399.0,5622.0,6000.0,
crane1-2,-1,1438.0,201399.0,5622.0,6000.0,
crane1-2,-1,1439.0,201399.0,5622.0,6000.0,
crane1-2,-1,1440.0,201399.0,5622.0,6000.0,
crane1-2,-1,1441.0,201399.0,5622.0,6000.0,
crane1-2,-1,1442.0,201399.0,5622.0,6000.0,
crane1-2,-1,1443.0,201399.0,5622.0,6000.0,
crane1-2,-1,1444.0,201399.0,5622.0,6000.0,
crane1-2,-1,1445.0,201399.0,5622.0,6000.0,
crane1-2,-1,1446.0,201399.0,5622.0,6000.0,
crane1-2,-1,1447.0,201399.0,5622.0,6000.0,
crane1-2,-1,1448.0,201399.0,5622.0,6000.0,
crane1-2,-1,1449.0,201399.0,5622.0,6000.0,
crane1-2,-1,1450.0,201399.0,5622.0,6000.0,
crane1-2,-1,1451.0,201399.0,5622.0,6000.0,
crane1-2,-1,1452.0,201399.0,5622.0,6000.0,
crane1-2,-1,1453.0,201399.0,5622.0,6000.0,
crane1-2,-1,1454.0,201399.0,5622.0,6000.0,
crane1-2,-1,1455.0,201399.0,5622.0,6000.0,
crane1-2,-1,1456.0,201399.0,5622.0,6000.0,
crane1-2,-1,1457.0,201399.0,5622.0,6000.0,
crane1-2,-1,1458.0,201399.0,5622.0,6000.0,
crane1-2,-1,1459.0,201399.0,5622.0,6000.0,
crane1-2,-1,1460.0,201399.0,5622.0,6000.0,
crane1-2,-1,1461.0,201399.0,5622.0,6000.0,
crane1-2,-1,1462.0,201399.0,5622.0,6000.0,
crane1-2,-1,1463.0,201399.0,5622.0,6000.0,
crane1-2,-1,1464.0,201399.0,5622.0,6000.0,
crane1-2,-1,1465.0,201399.0,5622.0,6000.0,
crane1-2,-1,1466.0,201399.0,5622.0,6000.0,
crane1-2,-1,1467.0,201399.0,5622.0,6000.0,
crane1-2,-1,1468.0,201399.0,5622.0,6000.0,
crane1-2,-1,1469.0,201399.0,5622.0,6000.0,
crane1-2,-1,1470.0,201399.0,5622.0,6000.0,
crane1-2,-1,1471.0,201399.0,5622.0,6000.0,
crane1-2,-1,1472.0,201399.0,5622.0,6000.0,
crane1-2,-1,1473.0,201399.0,5622.0,6000.0,
crane1-2,-1,1474.0,201399.0,5622.0,6000.0,
